contact_id,customer_id,channel,sent_at,hour_sent,days_before_due_at_contact,responded,responded_within_hours,outcome
CT-008414,C02537,APP_PUSH,2026-06-19 19:00:00,19,3,True,1.1,ANSWERED
CT-008415,C02537,APP_PUSH,2026-07-14 09:00:00,9,6,False,,IGNORED
CT-008416,C02537,APP_PUSH,2026-08-29 19:00:00,19,2,False,,IGNORED
CT-008417,C02537,SMS,2026-08-20 12:00:00,12,1,False,,REJECTED
CT-008418,C02538,WHATSAPP,2026-07-20 06:00:00,6,4,False,,IGNORED
CT-008419,C02538,CALL,2026-08-18 09:00:00,9,7,True,1.52,ANSWERED
CT-008420,C02538,WHATSAPP,2026-07-07 03:00:00,3,3,False,,REJECTED
CT-008421,C02539,SMS,2026-08-04 12:00:00,12,4,True,0.1,ANSWERED
CT-008422,C02539,SMS,2026-09-08 13:00:00,13,4,True,0.14,ANSWERED
CT-008423,C02540,APP_PUSH,2026-06-27 09:00:00,9,4,False,,IGNORED
CT-008424,C02540,CALL,2026-07-06 05:00:00,5,8,False,,IGNORED
CT-008425,C02540,APP_PUSH,2026-08-22 04:00:00,4,8,False,,IGNORED
CT-008426,C02540,SMS,2026-06-26 02:00:00,2,9,True,0.14,ANSWERED
CT-008427,C02540,CALL,2026-07-18 07:00:00,7,5,True,0.3,ANSWERED
CT-008428,C02541,CALL,2026-07-25 11:00:00,11,0,False,,IGNORED
CT-008429,C02542,APP_PUSH,2026-07-13 21:00:00,21,7,True,1.46,ANSWERED
CT-008430,C02543,SMS,2026-07-06 14:00:00,14,8,False,,IGNORED
CT-008431,C02543,SMS,2026-09-05 21:00:00,21,7,True,1.44,ANSWERED
CT-008432,C02544,CALL,2026-08-15 13:00:00,13,6,False,,IGNORED
CT-008433,C02544,CALL,2026-07-27 18:00:00,18,4,False,,REJECTED
CT-008434,C02545,CALL,2026-07-09 06:00:00,6,6,True,9.05,ANSWERED
CT-008435,C02545,SMS,2026-06-21 12:00:00,12,5,True,0.19,ANSWERED
CT-008436,C02546,SMS,2026-08-22 19:00:00,19,4,True,0.9,ANSWERED
CT-008437,C02546,SMS,2026-08-11 18:00:00,18,6,True,1.14,ANSWERED
CT-008438,C02547,WHATSAPP,2026-06-17 12:00:00,12,6,False,,REJECTED
CT-008439,C02547,APP_PUSH,2026-08-17 08:00:00,8,7,True,2.11,ANSWERED
CT-008440,C02547,SMS,2026-07-29 16:00:00,16,7,False,,REJECTED
CT-008441,C02547,APP_PUSH,2026-09-03 05:00:00,5,4,True,1.65,ANSWERED
CT-008442,C02547,SMS,2026-06-18 10:00:00,10,6,True,3.82,ANSWERED
CT-008443,C02548,CALL,2026-08-19 11:00:00,11,1,False,,IGNORED
CT-008444,C02549,CALL,2026-08-05 11:00:00,11,0,False,,IGNORED
CT-008445,C02549,CALL,2026-07-09 13:00:00,13,2,False,,IGNORED
CT-008446,C02549,APP_PUSH,2026-09-02 19:00:00,19,3,True,1.95,ANSWERED
CT-008447,C02550,CALL,2026-09-09 19:00:00,19,5,True,0.81,ANSWERED
CT-008448,C02551,CALL,2026-08-16 14:00:00,14,0,True,1.23,ANSWERED
CT-008449,C02551,CALL,2026-07-29 18:00:00,18,1,False,,IGNORED
CT-008450,C02551,CALL,2026-06-29 18:00:00,18,0,False,,BOUNCED
CT-008451,C02553,WHATSAPP,2026-06-20 16:00:00,16,1,False,,IGNORED
CT-008452,C02553,APP_PUSH,2026-06-26 11:00:00,11,2,False,,IGNORED
CT-008453,C02553,CALL,2026-07-26 10:00:00,10,4,False,,IGNORED
CT-008454,C02553,WHATSAPP,2026-06-19 08:00:00,8,3,True,0.31,ANSWERED
CT-008455,C02553,WHATSAPP,2026-08-03 13:00:00,13,7,False,,BOUNCED
CT-008456,C02554,CALL,2026-07-04 23:00:00,23,2,False,,BOUNCED
CT-008457,C02554,CALL,2026-07-15 15:00:00,15,2,True,3.48,ANSWERED
CT-008458,C02554,APP_PUSH,2026-08-19 21:00:00,21,7,True,3.21,ANSWERED
CT-008459,C02554,CALL,2026-09-11 21:00:00,21,2,False,,IGNORED
CT-008460,C02555,CALL,2026-07-25 14:00:00,14,3,False,,REJECTED
CT-008461,C02555,CALL,2026-09-10 12:00:00,12,3,True,0.58,ANSWERED
CT-008462,C02555,CALL,2026-08-27 16:00:00,16,5,False,,IGNORED
CT-008463,C02556,APP_PUSH,2026-06-17 11:00:00,11,9,True,0.37,ANSWERED
CT-008464,C02556,APP_PUSH,2026-06-20 09:00:00,9,7,True,0.05,ANSWERED
CT-008465,C02556,CALL,2026-09-07 09:00:00,9,2,False,,IGNORED
CT-008466,C02557,WHATSAPP,2026-06-23 13:00:00,13,6,False,,IGNORED
CT-008467,C02557,APP_PUSH,2026-08-29 10:00:00,10,3,False,,IGNORED
CT-008468,C02558,APP_PUSH,2026-08-07 19:00:00,19,2,True,4.52,ANSWERED
CT-008469,C02558,WHATSAPP,2026-08-24 18:00:00,18,4,False,,IGNORED
CT-008470,C02558,SMS,2026-09-09 19:00:00,19,6,False,,IGNORED
CT-008471,C02558,APP_PUSH,2026-08-24 14:00:00,14,1,False,,IGNORED
CT-008472,C02559,CALL,2026-07-23 14:00:00,14,7,True,0.62,ANSWERED
CT-008473,C02559,WHATSAPP,2026-07-03 12:00:00,12,7,False,,REJECTED
CT-008474,C02559,WHATSAPP,2026-09-05 14:00:00,14,6,False,,IGNORED
CT-008475,C02561,SMS,2026-08-07 19:00:00,19,6,True,3.4,ANSWERED
CT-008476,C02561,SMS,2026-08-31 13:00:00,13,5,False,,IGNORED
CT-008477,C02561,SMS,2026-08-27 17:00:00,17,6,True,0.95,ANSWERED
CT-008478,C02561,WHATSAPP,2026-07-08 16:00:00,16,5,True,0.82,ANSWERED
CT-008479,C02561,CALL,2026-07-21 13:00:00,13,1,False,,IGNORED
CT-008480,C02562,WHATSAPP,2026-09-03 11:00:00,11,3,False,,IGNORED
CT-008481,C02562,APP_PUSH,2026-07-29 22:00:00,22,5,False,,IGNORED
CT-008482,C02562,WHATSAPP,2026-08-30 16:00:00,16,6,False,,IGNORED
CT-008483,C02562,SMS,2026-08-10 17:00:00,17,0,False,,IGNORED
CT-008484,C02563,WHATSAPP,2026-07-05 07:00:00,7,5,False,,IGNORED
CT-008485,C02563,SMS,2026-08-29 11:00:00,11,0,False,,REJECTED
CT-008486,C02563,WHATSAPP,2026-07-06 09:00:00,9,6,False,,IGNORED
CT-008487,C02563,WHATSAPP,2026-07-08 05:00:00,5,1,False,,IGNORED
CT-008488,C02564,SMS,2026-09-06 07:00:00,7,2,False,,IGNORED
CT-008489,C02564,SMS,2026-07-07 05:00:00,5,4,False,,IGNORED
CT-008490,C02564,SMS,2026-08-24 07:00:00,7,5,True,0.83,ANSWERED
CT-008491,C02564,SMS,2026-08-28 10:00:00,10,6,False,,IGNORED
CT-008492,C02565,SMS,2026-09-10 14:00:00,14,8,False,,IGNORED
CT-008493,C02565,SMS,2026-06-18 17:00:00,17,5,False,,REJECTED
CT-008494,C02566,WHATSAPP,2026-08-11 16:00:00,16,10,False,,REJECTED
CT-008495,C02566,WHATSAPP,2026-08-31 11:00:00,11,7,True,3.83,ANSWERED
CT-008496,C02566,CALL,2026-06-28 16:00:00,16,6,False,,IGNORED
CT-008497,C02567,CALL,2026-09-05 16:00:00,16,4,False,,IGNORED
CT-008498,C02568,APP_PUSH,2026-08-07 03:00:00,3,0,True,1.12,ANSWERED
CT-008499,C02568,WHATSAPP,2026-08-21 12:00:00,12,1,True,0.07,ANSWERED
CT-008500,C02569,SMS,2026-08-02 09:00:00,9,2,False,,REJECTED
CT-008501,C02570,WHATSAPP,2026-06-16 13:00:00,13,5,False,,IGNORED
CT-008502,C02570,SMS,2026-08-06 15:00:00,15,8,False,,REJECTED
CT-008503,C02570,SMS,2026-08-11 17:00:00,17,3,False,,IGNORED
CT-008504,C02571,WHATSAPP,2026-08-04 18:00:00,18,3,False,,IGNORED
CT-008505,C02571,APP_PUSH,2026-07-07 10:00:00,10,7,False,,IGNORED
CT-008506,C02571,WHATSAPP,2026-08-11 09:00:00,9,4,False,,IGNORED
CT-008507,C02571,APP_PUSH,2026-07-22 11:00:00,11,4,False,,IGNORED
CT-008508,C02571,WHATSAPP,2026-09-12 08:00:00,8,5,True,0.85,ANSWERED
CT-008509,C02572,SMS,2026-08-21 05:00:00,5,4,False,,IGNORED
CT-008510,C02572,SMS,2026-08-30 03:00:00,3,5,False,,IGNORED
CT-008511,C02572,APP_PUSH,2026-09-04 07:00:00,7,5,True,1.66,ANSWERED
CT-008512,C02574,WHATSAPP,2026-09-12 22:00:00,22,9,False,,IGNORED
CT-008513,C02574,WHATSAPP,2026-07-05 15:00:00,15,5,False,,IGNORED
CT-008514,C02574,CALL,2026-08-18 22:00:00,22,4,False,,IGNORED
CT-008515,C02575,SMS,2026-09-10 18:00:00,18,3,False,,IGNORED
CT-008516,C02575,WHATSAPP,2026-07-29 10:00:00,10,6,False,,IGNORED
CT-008517,C02575,APP_PUSH,2026-07-08 15:00:00,15,6,True,5.29,ANSWERED
CT-008518,C02575,WHATSAPP,2026-08-18 15:00:00,15,2,False,,IGNORED
CT-008519,C02576,CALL,2026-07-04 21:00:00,21,5,False,,IGNORED
CT-008520,C02576,WHATSAPP,2026-06-28 21:00:00,21,4,False,,IGNORED
CT-008521,C02576,APP_PUSH,2026-08-25 21:00:00,21,3,False,,IGNORED
CT-008522,C02576,CALL,2026-09-06 17:00:00,17,7,True,1.23,ANSWERED
CT-008523,C02577,APP_PUSH,2026-06-23 09:00:00,9,2,True,0.43,ANSWERED
CT-008524,C02577,CALL,2026-07-15 08:00:00,8,2,True,0.55,ANSWERED
CT-008525,C02577,APP_PUSH,2026-07-20 11:00:00,11,4,False,,IGNORED
CT-008526,C02577,APP_PUSH,2026-07-30 09:00:00,9,0,False,,IGNORED
CT-008527,C02578,SMS,2026-06-20 08:00:00,8,4,True,7.63,ANSWERED
CT-008528,C02578,CALL,2026-09-06 10:00:00,10,4,True,2.23,ANSWERED
CT-008529,C02578,CALL,2026-06-17 10:00:00,10,0,False,,IGNORED
CT-008530,C02578,CALL,2026-07-27 16:00:00,16,3,True,8.99,ANSWERED
CT-008531,C02578,CALL,2026-07-10 07:00:00,7,3,True,0.21,ANSWERED
CT-008532,C02578,CALL,2026-08-28 03:00:00,3,1,True,8.39,ANSWERED
CT-008533,C02578,WHATSAPP,2026-08-01 09:00:00,9,0,False,,IGNORED
CT-008534,C02579,CALL,2026-08-11 15:00:00,15,6,False,,REJECTED
CT-008535,C02579,CALL,2026-09-02 15:00:00,15,2,True,0.03,ANSWERED
CT-008536,C02580,CALL,2026-08-30 13:00:00,13,3,True,1.28,ANSWERED
CT-008537,C02580,WHATSAPP,2026-07-22 11:00:00,11,2,False,,IGNORED
CT-008538,C02580,SMS,2026-07-16 14:00:00,14,5,False,,IGNORED
CT-008539,C02580,APP_PUSH,2026-07-29 18:00:00,18,7,False,,IGNORED
CT-008540,C02580,SMS,2026-07-11 15:00:00,15,5,False,,IGNORED
CT-008541,C02580,CALL,2026-09-04 16:00:00,16,6,False,,IGNORED
CT-008542,C02580,CALL,2026-08-31 16:00:00,16,-1,False,,IGNORED
CT-008543,C02581,CALL,2026-07-25 07:00:00,7,3,True,0.31,ANSWERED
CT-008544,C02581,CALL,2026-08-17 13:00:00,13,2,False,,IGNORED
CT-008545,C02581,SMS,2026-09-05 08:00:00,8,3,False,,IGNORED
CT-008546,C02581,APP_PUSH,2026-08-27 09:00:00,9,6,False,,IGNORED
CT-008547,C02582,CALL,2026-07-15 11:00:00,11,2,False,,IGNORED
CT-008548,C02582,APP_PUSH,2026-07-13 09:00:00,9,2,False,,REJECTED
CT-008549,C02583,CALL,2026-09-12 11:00:00,11,4,False,,REJECTED
CT-008550,C02583,CALL,2026-08-17 10:00:00,10,2,False,,IGNORED
CT-008551,C02583,CALL,2026-07-11 09:00:00,9,7,False,,IGNORED
CT-008552,C02583,CALL,2026-07-18 10:00:00,10,4,True,3.66,ANSWERED
CT-008553,C02583,CALL,2026-07-29 11:00:00,11,3,True,0.21,ANSWERED
CT-008554,C02583,CALL,2026-07-27 14:00:00,14,4,False,,IGNORED
CT-008555,C02585,APP_PUSH,2026-06-18 20:00:00,20,5,True,3.41,ANSWERED
CT-008556,C02586,SMS,2026-09-04 21:00:00,21,0,False,,REJECTED
CT-008557,C02586,WHATSAPP,2026-08-03 16:00:00,16,0,False,,IGNORED
CT-008558,C02586,WHATSAPP,2026-08-14 20:00:00,20,6,True,4.52,ANSWERED
CT-008559,C02587,APP_PUSH,2026-06-29 10:00:00,10,7,False,,IGNORED
CT-008560,C02587,WHATSAPP,2026-06-30 09:00:00,9,4,False,,IGNORED
CT-008561,C02587,SMS,2026-07-21 09:00:00,9,3,False,,IGNORED
CT-008562,C02587,APP_PUSH,2026-08-14 17:00:00,17,6,False,,REJECTED
CT-008563,C02587,APP_PUSH,2026-09-04 11:00:00,11,3,True,1.24,ANSWERED
CT-008564,C02588,CALL,2026-07-13 21:00:00,21,9,False,,IGNORED
CT-008565,C02589,SMS,2026-08-18 19:00:00,19,1,True,0.43,ANSWERED
CT-008566,C02590,WHATSAPP,2026-06-25 13:00:00,13,6,True,1.4,ANSWERED
CT-008567,C02590,WHATSAPP,2026-06-28 06:00:00,6,6,True,1.78,ANSWERED
CT-008568,C02590,SMS,2026-06-28 10:00:00,10,3,True,0.08,ANSWERED
CT-008569,C02590,WHATSAPP,2026-08-29 07:00:00,7,6,False,,BOUNCED
CT-008570,C02590,WHATSAPP,2026-06-20 11:00:00,11,8,False,,REJECTED
CT-008571,C02591,SMS,2026-08-13 21:00:00,21,2,True,2.13,ANSWERED
CT-008572,C02591,SMS,2026-08-01 18:00:00,18,2,False,,IGNORED
CT-008573,C02592,SMS,2026-06-16 10:00:00,10,6,False,,IGNORED
CT-008574,C02592,SMS,2026-07-15 07:00:00,7,4,False,,IGNORED
CT-008575,C02592,SMS,2026-08-11 12:00:00,12,4,False,,IGNORED
CT-008576,C02592,WHATSAPP,2026-09-01 14:00:00,14,-1,False,,IGNORED
CT-008577,C02593,SMS,2026-08-16 15:00:00,15,3,False,,IGNORED
CT-008578,C02594,CALL,2026-07-18 14:00:00,14,0,False,,IGNORED
CT-008579,C02594,CALL,2026-08-26 20:00:00,20,4,True,6.5,ANSWERED
CT-008580,C02594,CALL,2026-08-01 14:00:00,14,6,True,2.43,ANSWERED
CT-008581,C02594,CALL,2026-08-15 14:00:00,14,1,True,6.33,ANSWERED
CT-008582,C02595,WHATSAPP,2026-08-25 00:00:00,0,1,False,,IGNORED
CT-008583,C02596,CALL,2026-08-16 14:00:00,14,0,False,,REJECTED
CT-008584,C02596,WHATSAPP,2026-06-25 12:00:00,12,5,False,,IGNORED
CT-008585,C02596,SMS,2026-08-18 09:00:00,9,4,False,,IGNORED
CT-008586,C02597,APP_PUSH,2026-07-06 23:00:00,23,3,False,,IGNORED
CT-008587,C02598,WHATSAPP,2026-07-22 23:00:00,23,-1,False,,REJECTED
CT-008588,C02598,SMS,2026-07-23 18:00:00,18,3,False,,IGNORED
CT-008589,C02598,CALL,2026-06-28 22:00:00,22,0,False,,IGNORED
CT-008590,C02598,WHATSAPP,2026-07-31 23:00:00,23,4,True,0.48,ANSWERED
CT-008591,C02598,SMS,2026-06-25 20:00:00,20,4,False,,IGNORED
CT-008592,C02598,WHATSAPP,2026-08-07 21:00:00,21,4,True,1.11,ANSWERED
CT-008593,C02599,APP_PUSH,2026-09-04 13:00:00,13,7,True,0.11,ANSWERED
CT-008594,C02599,CALL,2026-06-16 12:00:00,12,9,True,0.76,ANSWERED
CT-008595,C02599,APP_PUSH,2026-08-15 15:00:00,15,5,True,1.03,ANSWERED
CT-008596,C02599,APP_PUSH,2026-09-11 15:00:00,15,5,False,,IGNORED
CT-008597,C02599,APP_PUSH,2026-07-11 12:00:00,12,5,True,1.06,ANSWERED
CT-008598,C02600,CALL,2026-07-10 11:00:00,11,1,False,,IGNORED
CT-008599,C02600,CALL,2026-07-14 23:00:00,23,3,True,1.62,ANSWERED
CT-008600,C02600,CALL,2026-08-05 15:00:00,15,5,True,4.7,ANSWERED
CT-008601,C02600,WHATSAPP,2026-08-19 18:00:00,18,3,False,,IGNORED
CT-008602,C02600,CALL,2026-08-08 12:00:00,12,0,True,2.59,ANSWERED
CT-008603,C02601,APP_PUSH,2026-07-29 11:00:00,11,10,True,1.14,ANSWERED
CT-008604,C02601,APP_PUSH,2026-09-02 08:00:00,8,10,True,0.29,ANSWERED
CT-008605,C02601,APP_PUSH,2026-08-31 11:00:00,11,12,False,,IGNORED
CT-008606,C02601,APP_PUSH,2026-08-06 07:00:00,7,9,False,,IGNORED
CT-008607,C02602,SMS,2026-06-21 08:00:00,8,8,False,,REJECTED
CT-008608,C02602,WHATSAPP,2026-09-11 10:00:00,10,4,False,,IGNORED
CT-008609,C02603,WHATSAPP,2026-08-14 15:00:00,15,2,False,,REJECTED
CT-008610,C02603,CALL,2026-06-21 17:00:00,17,1,False,,IGNORED
CT-008611,C02603,CALL,2026-09-02 20:00:00,20,3,True,3.6,ANSWERED
CT-008612,C02603,WHATSAPP,2026-06-22 18:00:00,18,0,False,,IGNORED
CT-008613,C02604,CALL,2026-08-03 10:00:00,10,6,False,,IGNORED
CT-008614,C02604,WHATSAPP,2026-07-29 10:00:00,10,5,False,,IGNORED
CT-008615,C02604,WHATSAPP,2026-06-21 07:00:00,7,7,False,,IGNORED
CT-008616,C02604,CALL,2026-08-29 02:00:00,2,3,False,,IGNORED
CT-008617,C02605,SMS,2026-07-03 06:00:00,6,5,True,0.28,ANSWERED
CT-008618,C02605,SMS,2026-08-10 06:00:00,6,3,False,,IGNORED
CT-008619,C02605,SMS,2026-09-03 04:00:00,4,4,True,1.24,ANSWERED
CT-008620,C02606,CALL,2026-07-01 10:00:00,10,2,True,5.81,ANSWERED
CT-008621,C02606,SMS,2026-08-15 13:00:00,13,0,False,,IGNORED
CT-008622,C02606,WHATSAPP,2026-07-25 14:00:00,14,5,False,,IGNORED
CT-008623,C02607,WHATSAPP,2026-06-27 09:00:00,9,4,False,,IGNORED
CT-008624,C02607,WHATSAPP,2026-07-03 10:00:00,10,5,False,,IGNORED
CT-008625,C02607,WHATSAPP,2026-08-26 09:00:00,9,7,False,,IGNORED
CT-008626,C02607,CALL,2026-07-09 07:00:00,7,6,False,,IGNORED
CT-008627,C02607,WHATSAPP,2026-08-31 09:00:00,9,3,False,,REJECTED
CT-008628,C02607,WHATSAPP,2026-08-21 11:00:00,11,1,False,,REJECTED
CT-008629,C02607,WHATSAPP,2026-08-06 08:00:00,8,3,True,0.87,ANSWERED
CT-008630,C02608,CALL,2026-07-11 12:00:00,12,5,True,4.04,ANSWERED
CT-008631,C02608,CALL,2026-08-06 20:00:00,20,7,False,,IGNORED
CT-008632,C02608,CALL,2026-08-26 12:00:00,12,4,False,,IGNORED
CT-008633,C02608,CALL,2026-08-11 16:00:00,16,5,True,0.36,ANSWERED
CT-008634,C02609,CALL,2026-07-04 11:00:00,11,4,False,,IGNORED
CT-008635,C02609,CALL,2026-07-12 05:00:00,5,3,False,,IGNORED
CT-008636,C02609,CALL,2026-08-28 08:00:00,8,2,False,,REJECTED
CT-008637,C02610,CALL,2026-07-06 05:00:00,5,9,True,2.04,ANSWERED
CT-008638,C02610,CALL,2026-08-14 03:00:00,3,5,True,1.04,ANSWERED
CT-008639,C02610,WHATSAPP,2026-07-17 06:00:00,6,7,False,,IGNORED
CT-008640,C02610,CALL,2026-08-18 10:00:00,10,9,False,,IGNORED
CT-008641,C02610,APP_PUSH,2026-08-28 05:00:00,5,7,False,,IGNORED
CT-008642,C02610,CALL,2026-07-02 11:00:00,11,8,True,4.65,ANSWERED
CT-008643,C02610,CALL,2026-07-07 10:00:00,10,8,False,,REJECTED
CT-008644,C02610,CALL,2026-07-09 05:00:00,5,12,True,0.44,ANSWERED
CT-008645,C02611,APP_PUSH,2026-07-15 10:00:00,10,4,False,,IGNORED
CT-008646,C02611,WHATSAPP,2026-08-29 14:00:00,14,1,False,,REJECTED
CT-008647,C02611,SMS,2026-08-27 15:00:00,15,2,True,2.89,ANSWERED
CT-008648,C02612,WHATSAPP,2026-07-15 16:00:00,16,5,False,,IGNORED
CT-008649,C02612,CALL,2026-07-01 20:00:00,20,6,False,,IGNORED
CT-008650,C02612,APP_PUSH,2026-08-02 15:00:00,15,7,True,3.94,ANSWERED
CT-008651,C02612,APP_PUSH,2026-07-01 21:00:00,21,11,False,,IGNORED
CT-008652,C02613,APP_PUSH,2026-07-03 23:00:00,23,6,False,,IGNORED
CT-008653,C02613,APP_PUSH,2026-09-10 20:00:00,20,4,False,,IGNORED
CT-008654,C02613,APP_PUSH,2026-07-28 17:00:00,17,2,True,1.16,ANSWERED
CT-008655,C02613,CALL,2026-07-09 18:00:00,18,8,False,,IGNORED
CT-008656,C02614,WHATSAPP,2026-06-18 10:00:00,10,3,True,2.93,ANSWERED
CT-008657,C02614,WHATSAPP,2026-08-31 17:00:00,17,6,True,2.53,ANSWERED
CT-008658,C02614,WHATSAPP,2026-06-18 19:00:00,19,5,False,,IGNORED
CT-008659,C02614,APP_PUSH,2026-08-29 14:00:00,14,1,False,,IGNORED
CT-008660,C02615,SMS,2026-07-30 10:00:00,10,4,True,2.26,ANSWERED
CT-008661,C02615,SMS,2026-06-28 07:00:00,7,2,True,2.68,ANSWERED
CT-008662,C02615,SMS,2026-09-08 15:00:00,15,2,False,,REJECTED
CT-008663,C02615,SMS,2026-08-22 14:00:00,14,2,False,,IGNORED
CT-008664,C02615,SMS,2026-08-06 11:00:00,11,3,True,4.5,ANSWERED
CT-008665,C02616,CALL,2026-07-16 05:00:00,5,7,True,0.79,ANSWERED
CT-008666,C02617,SMS,2026-07-15 03:00:00,3,6,False,,IGNORED
CT-008667,C02618,SMS,2026-08-03 18:00:00,18,8,False,,IGNORED
CT-008668,C02618,WHATSAPP,2026-08-07 14:00:00,14,9,True,2.7,ANSWERED
CT-008669,C02618,CALL,2026-06-21 18:00:00,18,7,False,,IGNORED
CT-008670,C02619,CALL,2026-09-03 12:00:00,12,6,False,,IGNORED
CT-008671,C02619,APP_PUSH,2026-08-11 04:00:00,4,4,False,,IGNORED
CT-008672,C02619,APP_PUSH,2026-08-05 10:00:00,10,3,False,,IGNORED
CT-008673,C02620,APP_PUSH,2026-07-27 13:00:00,13,10,False,,IGNORED
CT-008674,C02620,CALL,2026-09-12 09:00:00,9,5,False,,IGNORED
CT-008675,C02620,SMS,2026-08-20 03:00:00,3,7,False,,REJECTED
CT-008676,C02620,SMS,2026-07-17 09:00:00,9,9,True,8.62,ANSWERED
CT-008677,C02620,SMS,2026-07-10 13:00:00,13,6,False,,IGNORED
CT-008678,C02620,WHATSAPP,2026-09-05 12:00:00,12,4,False,,IGNORED
CT-008679,C02620,APP_PUSH,2026-07-18 09:00:00,9,5,False,,IGNORED
CT-008680,C02621,CALL,2026-08-27 21:00:00,21,5,False,,REJECTED
CT-008681,C02621,CALL,2026-09-10 20:00:00,20,4,True,3.98,ANSWERED
CT-008682,C02621,CALL,2026-08-13 17:00:00,17,9,False,,IGNORED
CT-008683,C02622,CALL,2026-06-23 13:00:00,13,6,True,0.49,ANSWERED
CT-008684,C02622,WHATSAPP,2026-08-18 10:00:00,10,4,False,,IGNORED
CT-008685,C02622,APP_PUSH,2026-06-27 10:00:00,10,6,True,5.57,ANSWERED
CT-008686,C02622,WHATSAPP,2026-08-22 16:00:00,16,7,False,,IGNORED
CT-008687,C02622,APP_PUSH,2026-09-06 13:00:00,13,9,False,,IGNORED
CT-008688,C02622,APP_PUSH,2026-07-05 11:00:00,11,6,False,,IGNORED
CT-008689,C02622,APP_PUSH,2026-09-06 09:00:00,9,9,False,,IGNORED
CT-008690,C02622,CALL,2026-08-08 09:00:00,9,7,False,,IGNORED
CT-008691,C02623,SMS,2026-06-28 17:00:00,17,7,False,,REJECTED
CT-008692,C02624,SMS,2026-08-31 19:00:00,19,6,False,,IGNORED
CT-008693,C02624,SMS,2026-08-16 20:00:00,20,9,True,0.43,ANSWERED
CT-008694,C02624,CALL,2026-07-01 18:00:00,18,9,True,0.4,ANSWERED
CT-008695,C02624,WHATSAPP,2026-07-19 22:00:00,22,7,True,0.36,ANSWERED
CT-008696,C02624,CALL,2026-07-07 20:00:00,20,4,True,0.18,ANSWERED
CT-008697,C02624,APP_PUSH,2026-08-31 22:00:00,22,6,True,1.65,ANSWERED
CT-008698,C02625,SMS,2026-08-17 08:00:00,8,7,False,,IGNORED
CT-008699,C02626,CALL,2026-07-07 11:00:00,11,6,False,,IGNORED
CT-008700,C02626,CALL,2026-06-15 15:00:00,15,6,False,,IGNORED
CT-008701,C02626,WHATSAPP,2026-08-30 07:00:00,7,8,False,,IGNORED
CT-008702,C02628,CALL,2026-08-03 09:00:00,9,3,True,2.17,ANSWERED
CT-008703,C02628,CALL,2026-08-14 15:00:00,15,2,True,1.42,ANSWERED
CT-008704,C02629,APP_PUSH,2026-07-03 19:00:00,19,5,True,1.53,ANSWERED
CT-008705,C02629,APP_PUSH,2026-07-29 16:00:00,16,9,True,0.85,ANSWERED
CT-008706,C02630,APP_PUSH,2026-08-13 08:00:00,8,2,True,0.54,ANSWERED
CT-008707,C02630,SMS,2026-08-28 10:00:00,10,4,False,,IGNORED
CT-008708,C02630,CALL,2026-07-02 06:00:00,6,2,False,,IGNORED
CT-008709,C02631,WHATSAPP,2026-08-13 14:00:00,14,1,False,,IGNORED
CT-008710,C02631,SMS,2026-07-14 07:00:00,7,0,False,,IGNORED
CT-008711,C02631,WHATSAPP,2026-07-15 09:00:00,9,3,False,,IGNORED
CT-008712,C02632,APP_PUSH,2026-08-11 13:00:00,13,9,False,,BOUNCED
CT-008713,C02632,SMS,2026-07-18 11:00:00,11,9,False,,REJECTED
CT-008714,C02632,CALL,2026-06-20 08:00:00,8,10,False,,IGNORED
CT-008715,C02633,APP_PUSH,2026-06-18 14:00:00,14,7,False,,IGNORED
CT-008716,C02634,CALL,2026-07-06 06:00:00,6,6,False,,IGNORED
CT-008717,C02634,WHATSAPP,2026-07-04 04:00:00,4,4,False,,IGNORED
CT-008718,C02634,WHATSAPP,2026-09-04 06:00:00,6,3,False,,IGNORED
CT-008719,C02634,WHATSAPP,2026-08-20 03:00:00,3,4,True,1.66,ANSWERED
CT-008720,C02634,WHATSAPP,2026-08-10 06:00:00,6,7,False,,IGNORED
CT-008721,C02635,WHATSAPP,2026-08-17 12:00:00,12,5,False,,IGNORED
CT-008722,C02635,APP_PUSH,2026-06-19 06:00:00,6,2,False,,IGNORED
CT-008723,C02635,CALL,2026-07-31 09:00:00,9,4,False,,IGNORED
CT-008724,C02635,CALL,2026-08-11 10:00:00,10,5,True,3.07,ANSWERED
CT-008725,C02635,CALL,2026-08-27 07:00:00,7,4,False,,IGNORED
CT-008726,C02635,WHATSAPP,2026-07-22 02:00:00,2,6,False,,IGNORED
CT-008727,C02636,CALL,2026-06-22 06:00:00,6,2,True,4.96,ANSWERED
CT-008728,C02636,CALL,2026-09-12 14:00:00,14,-1,True,1.0,ANSWERED
CT-008729,C02636,CALL,2026-06-25 07:00:00,7,0,True,0.6,ANSWERED
CT-008730,C02636,CALL,2026-07-20 14:00:00,14,3,True,1.2,ANSWERED
CT-008731,C02636,APP_PUSH,2026-07-23 15:00:00,15,2,False,,IGNORED
CT-008732,C02637,APP_PUSH,2026-08-24 14:00:00,14,6,True,2.27,ANSWERED
CT-008733,C02637,APP_PUSH,2026-07-25 10:00:00,10,4,True,1.57,ANSWERED
CT-008734,C02637,APP_PUSH,2026-08-30 13:00:00,13,6,True,1.56,ANSWERED
CT-008735,C02637,SMS,2026-08-15 11:00:00,11,5,False,,IGNORED
